Time,RunID,Step,PlannedFault,ObservedFault,Severity,FaultStart,RiseTime,MaximumSeverity,Direction,LoadPhase,ValveEvent
9477,24,276,Air Leakage,Air Leakage,1.0,53,105,1.0,-1,4,0
9478,24,277,Air Leakage,Air Leakage,1.0,53,105,1.0,-1,4,0
9479,24,278,Air Leakage,Air Leakage,1.0,53,105,1.0,-1,4,0
9480,24,279,Air Leakage,Air Leakage,1.0,53,105,1.0,1,4,0
9481,24,280,Air Leakage,Air Leakage,1.0,53,105,1.0,1,4,0
9482,24,281,Air Leakage,Air Leakage,1.0,53,105,1.0,1,4,0
9483,24,282,Air Leakage,Air Leakage,1.0,53,105,1.0,1,4,0
9484,24,283,Air Leakage,Air Leakage,1.0,53,105,1.0,1,4,0
9485,24,284,Air Leakage,Air Leakage,1.0,53,105,1.0,1,4,0
9486,24,285,Air Leakage,Air Leakage,1.0,53,105,1.0,1,4,0
9487,24,286,Air Leakage,Air Leakage,1.0,53,105,1.0,1,4,0
9488,24,287,Air Leakage,Air Leakage,1.0,53,105,1.0,1,4,0
9489,24,288,Air Leakage,Air Leakage,1.0,53,105,1.0,1,4,0
9490,24,289,Air Leakage,Air Leakage,1.0,53,105,1.0,-1,4,0
9491,24,290,Air Leakage,Air Leakage,1.0,53,105,1.0,-1,4,0
9492,24,291,Air Leakage,Air Leakage,1.0,53,105,1.0,-1,4,0
9493,24,292,Air Leakage,Air Leakage,1.0,53,105,1.0,-1,4,0
9494,24,293,Air Leakage,Air Leakage,1.0,53,105,1.0,-1,4,0
9495,24,294,Air Leakage,Air Leakage,1.0,53,105,1.0,-1,4,0
9496,24,295,Air Leakage,Air Leakage,1.0,53,105,1.0,-1,4,0
9497,24,296,Air Leakage,Air Leakage,1.0,53,105,1.0,-1,4,0
9498,24,297,Air Leakage,Air Leakage,1.0,53,105,1.0,-1,4,0
9499,24,298,Air Leakage,Air Leakage,1.0,53,105,1.0,-1,4,0
9500,24,299,Air Leakage,Air Leakage,1.0,53,105,1.0,1,4,0
9501,24,300,Air Leakage,Air Leakage,1.0,53,105,1.0,1,4,0
9502,24,301,Air Leakage,Air Leakage,1.0,53,105,1.0,1,4,0
9503,24,302,Air Leakage,Air Leakage,1.0,53,105,1.0,1,4,0
9504,24,303,Air Leakage,Air Leakage,1.0,53,105,1.0,1,4,0
9505,24,304,Air Leakage,Air Leakage,1.0,53,105,1.0,1,4,0
9506,24,305,Air Leakage,Air Leakage,1.0,53,105,1.0,1,4,0
9507,24,306,Air Leakage,Air Leakage,1.0,53,105,1.0,1,4,0
9508,24,307,Air Leakage,Air Leakage,1.0,53,105,1.0,1,4,0
9509,24,308,Air Leakage,Air Leakage,1.0,53,105,1.0,1,4,0
9510,24,309,Air Leakage,Air Leakage,1.0,53,105,1.0,-1,4,0
9511,24,310,Air Leakage,Air Leakage,1.0,53,105,1.0,-1,4,0
9512,24,311,Air Leakage,Air Leakage,1.0,53,105,1.0,-1,4,0
9513,24,312,Air Leakage,Air Leakage,1.0,53,105,1.0,-1,4,0
9514,24,313,Air Leakage,Air Leakage,1.0,53,105,1.0,-1,4,0
9515,24,314,Air Leakage,Air Leakage,1.0,53,105,1.0,-1,4,0
9516,24,315,Air Leakage,Air Leakage,1.0,53,105,1.0,-1,4,0
9517,24,316,Air Leakage,Air Leakage,1.0,53,105,1.0,-1,4,0
9518,24,317,Air Leakage,Air Leakage,1.0,53,105,1.0,-1,4,0
9519,24,318,Air Leakage,Air Leakage,1.0,53,105,1.0,-1,4,0
9520,24,319,Air Leakage,Air Leakage,1.0,53,105,1.0,1,4,0
9521,24,320,Air Leakage,Air Leakage,1.0,53,105,1.0,1,5,0
9522,24,321,Air Leakage,Air Leakage,1.0,53,105,1.0,1,5,0
9523,24,322,Air Leakage,Air Leakage,1.0,53,105,1.0,1,5,0
9524,24,323,Air Leakage,Air Leakage,1.0,53,105,1.0,1,5,0
9525,24,324,Air Leakage,Air Leakage,1.0,53,105,1.0,1,5,0
9526,24,325,Air Leakage,Air Leakage,1.0,53,105,1.0,1,5,0
9527,24,326,Air Leakage,Air Leakage,1.0,53,105,1.0,1,5,0
9528,24,327,Air Leakage,Air Leakage,1.0,53,105,1.0,1,5,0
9529,24,328,Air Leakage,Air Leakage,1.0,53,105,1.0,1,5,0
9530,24,329,Air Leakage,Air Leakage,1.0,53,105,1.0,-1,5,0
9531,24,330,Air Leakage,Air Leakage,1.0,53,105,1.0,-1,5,0
9532,24,331,Air Leakage,Air Leakage,1.0,53,105,1.0,-1,5,0
9533,24,332,Air Leakage,Air Leakage,1.0,53,105,1.0,-1,5,0
9534,24,333,Air Leakage,Air Leakage,1.0,53,105,1.0,-1,5,0
9535,24,334,Air Leakage,Air Leakage,1.0,53,105,1.0,-1,5,0
9536,24,335,Air Leakage,Air Leakage,1.0,53,105,1.0,-1,5,0
9537,24,336,Air Leakage,Air Leakage,1.0,53,105,1.0,-1,5,0
9538,24,337,Air Leakage,Air Leakage,1.0,53,105,1.0,-1,5,0
9539,24,338,Air Leakage,Air Leakage,1.0,53,105,1.0,-1,5,0
9540,24,339,Air Leakage,Air Leakage,1.0,53,105,1.0,1,5,0
9541,24,340,Air Leakage,Air Leakage,1.0,53,105,1.0,1,5,0
9542,24,341,Air Leakage,Air Leakage,1.0,53,105,1.0,1,5,0
9543,24,342,Air Leakage,Air Leakage,1.0,53,105,1.0,1,5,0
9544,24,343,Air Leakage,Air Leakage,1.0,53,105,1.0,1,5,0
9545,24,344,Air Leakage,Air Leakage,1.0,53,105,1.0,1,5,0
9546,24,345,Air Leakage,Air Leakage,1.0,53,105,1.0,1,5,0
9547,24,346,Air Leakage,Air Leakage,1.0,53,105,1.0,1,5,0
9548,24,347,Air Leakage,Air Leakage,1.0,53,105,1.0,1,5,0
9549,24,348,Air Leakage,Air Leakage,1.0,53,105,1.0,1,5,0
9550,24,349,Air Leakage,Air Leakage,1.0,53,105,1.0,-1,5,0
9551,24,350,Air Leakage,Air Leakage,1.0,53,105,1.0,-1,5,0
9552,24,351,Air Leakage,Air Leakage,1.0,53,105,1.0,-1,5,0
9553,24,352,Air Leakage,Air Leakage,1.0,53,105,1.0,-1,5,0
9554,24,353,Air Leakage,Air Leakage,1.0,53,105,1.0,-1,5,0
9555,24,354,Air Leakage,Air Leakage,1.0,53,105,1.0,-1,5,0
9556,24,355,Air Leakage,Air Leakage,1.0,53,105,1.0,-1,5,0
9557,24,356,Air Leakage,Air Leakage,1.0,53,105,1.0,-1,5,0
9558,24,357,Air Leakage,Air Leakage,1.0,53,105,1.0,-1,5,0
9559,24,358,Air Leakage,Air Leakage,1.0,53,105,1.0,-1,5,0
9560,24,359,Air Leakage,Air Leakage,1.0,53,105,1.0,1,5,0
9561,24,360,Air Leakage,Air Leakage,1.0,53,105,1.0,1,5,0
9562,24,361,Air Leakage,Air Leakage,1.0,53,105,1.0,1,5,0
9563,24,362,Air Leakage,Air Leakage,1.0,53,105,1.0,1,5,0
9564,24,363,Air Leakage,Air Leakage,1.0,53,105,1.0,1,5,0
9565,24,364,Air Leakage,Air Leakage,1.0,53,105,1.0,1,5,0
9566,24,365,Air Leakage,Air Leakage,1.0,53,105,1.0,1,5,0
9567,24,366,Air Leakage,Air Leakage,1.0,53,105,1.0,1,5,0
9568,24,367,Air Leakage,Air Leakage,1.0,53,105,1.0,1,5,0
9569,24,368,Air Leakage,Air Leakage,1.0,53,105,1.0,1,5,0
9570,24,369,Air Leakage,Air Leakage,1.0,53,105,1.0,-1,5,0
9571,24,370,Air Leakage,Air Leakage,1.0,53,105,1.0,-1,5,0
9572,24,371,Air Leakage,Air Leakage,1.0,53,105,1.0,-1,5,0
9573,24,372,Air Leakage,Air Leakage,1.0,53,105,1.0,-1,5,0
9574,24,373,Air Leakage,Air Leakage,1.0,53,105,1.0,-1,5,0
9575,24,374,Air Leakage,Air Leakage,1.0,53,105,1.0,-1,5,0
9576,24,375,Air Leakage,Air Leakage,1.0,53,105,1.0,-1,5,0
9577,24,376,Air Leakage,Air Leakage,1.0,53,105,1.0,-1,5,0
9578,24,377,Air Leakage,Air Leakage,1.0,53,105,1.0,-1,5,0
9579,24,378,Air Leakage,Air Leakage,1.0,53,105,1.0,-1,5,0
9580,24,379,Air Leakage,Air Leakage,1.0,53,105,1.0,1,5,0
9581,24,380,Air Leakage,Air Leakage,1.0,53,105,1.0,1,5,0
9582,24,381,Air Leakage,Air Leakage,1.0,53,105,1.0,1,5,0
9583,24,382,Air Leakage,Air Leakage,1.0,53,105,1.0,1,5,0
9584,24,383,Air Leakage,Air Leakage,1.0,53,105,1.0,1,5,0
9585,24,384,Air Leakage,Air Leakage,1.0,53,105,1.0,1,5,0
9586,24,385,Air Leakage,Air Leakage,1.0,53,105,1.0,1,5,0
9587,24,386,Air Leakage,Air Leakage,1.0,53,105,1.0,1,5,0
9588,24,387,Air Leakage,Air Leakage,1.0,53,105,1.0,1,5,0
9589,24,388,Air Leakage,Air Leakage,1.0,53,105,1.0,1,5,0
9590,24,389,Air Leakage,Air Leakage,1.0,53,105,1.0,-1,5,0
9591,24,390,Air Leakage,Air Leakage,1.0,53,105,1.0,-1,5,0
9592,24,391,Air Leakage,Air Leakage,1.0,53,105,1.0,-1,5,0
9593,24,392,Air Leakage,Air Leakage,1.0,53,105,1.0,-1,5,0
9594,24,393,Air Leakage,Air Leakage,1.0,53,105,1.0,-1,5,0
9595,24,394,Air Leakage,Air Leakage,1.0,53,105,1.0,-1,5,0
9596,24,395,Air Leakage,Air Leakage,1.0,53,105,1.0,-1,5,0
9597,24,396,Air Leakage,Air Leakage,1.0,53,105,1.0,-1,5,0
9598,24,397,Air Leakage,Air Leakage,1.0,53,105,1.0,-1,5,0
9599,24,398,Air Leakage,Air Leakage,1.0,53,105,1.0,-1,5,0
9600,24,399,Air Leakage,Air Leakage,1.0,53,105,1.0,1,5,0
9601,25,0,Valve Sticking,Healthy,0.0,64,111,0.85,1,1,0
9602,25,1,Valve Sticking,Healthy,0.0,64,111,0.85,1,1,0
9603,25,2,Valve Sticking,Healthy,0.0,64,111,0.85,1,1,0
9604,25,3,Valve Sticking,Healthy,0.0,64,111,0.85,1,1,0
9605,25,4,Valve Sticking,Healthy,0.0,64,111,0.85,1,1,0
9606,25,5,Valve Sticking,Healthy,0.0,64,111,0.85,1,1,0
9607,25,6,Valve Sticking,Healthy,0.0,64,111,0.85,1,1,0
9608,25,7,Valve Sticking,Healthy,0.0,64,111,0.85,1,1,0
9609,25,8,Valve Sticking,Healthy,0.0,64,111,0.85,1,1,0
9610,25,9,Valve Sticking,Healthy,0.0,64,111,0.85,-1,1,0
9611,25,10,Valve Sticking,Healthy,0.0,64,111,0.85,-1,1,0
9612,25,11,Valve Sticking,Healthy,0.0,64,111,0.85,-1,1,0
9613,25,12,Valve Sticking,Healthy,0.0,64,111,0.85,-1,1,0
9614,25,13,Valve Sticking,Healthy,0.0,64,111,0.85,-1,1,0
9615,25,14,Valve Sticking,Healthy,0.0,64,111,0.85,-1,1,0
9616,25,15,Valve Sticking,Healthy,0.0,64,111,0.85,-1,1,0
9617,25,16,Valve Sticking,Healthy,0.0,64,111,0.85,-1,1,0
9618,25,17,Valve Sticking,Healthy,0.0,64,111,0.85,-1,1,0
9619,25,18,Valve Sticking,Healthy,0.0,64,111,0.85,-1,1,0
9620,25,19,Valve Sticking,Healthy,0.0,64,111,0.85,1,1,0
9621,25,20,Valve Sticking,Healthy,0.0,64,111,0.85,1,1,0
9622,25,21,Valve Sticking,Healthy,0.0,64,111,0.85,1,1,0
9623,25,22,Valve Sticking,Healthy,0.0,64,111,0.85,1,1,0
9624,25,23,Valve Sticking,Healthy,0.0,64,111,0.85,1,1,0
9625,25,24,Valve Sticking,Healthy,0.0,64,111,0.85,1,1,0
9626,25,25,Valve Sticking,Healthy,0.0,64,111,0.85,1,1,0
9627,25,26,Valve Sticking,Healthy,0.0,64,111,0.85,1,1,0
9628,25,27,Valve Sticking,Healthy,0.0,64,111,0.85,1,1,0
9629,25,28,Valve Sticking,Healthy,0.0,64,111,0.85,1,1,0
9630,25,29,Valve Sticking,Healthy,0.0,64,111,0.85,-1,1,0
9631,25,30,Valve Sticking,Healthy,0.0,64,111,0.85,-1,1,0
9632,25,31,Valve Sticking,Healthy,0.0,64,111,0.85,-1,1,0
9633,25,32,Valve Sticking,Healthy,0.0,64,111,0.85,-1,1,0
9634,25,33,Valve Sticking,Healthy,0.0,64,111,0.85,-1,1,0
9635,25,34,Valve Sticking,Healthy,0.0,64,111,0.85,-1,1,0
9636,25,35,Valve Sticking,Healthy,0.0,64,111,0.85,-1,1,0
9637,25,36,Valve Sticking,Healthy,0.0,64,111,0.85,-1,1,0
9638,25,37,Valve Sticking,Healthy,0.0,64,111,0.85,-1,1,0
9639,25,38,Valve Sticking,Healthy,0.0,64,111,0.85,-1,1,0
9640,25,39,Valve Sticking,Healthy,0.0,64,111,0.85,1,1,0
9641,25,40,Valve Sticking,Healthy,0.0,64,111,0.85,1,1,0
9642,25,41,Valve Sticking,Healthy,0.0,64,111,0.85,1,1,0
9643,25,42,Valve Sticking,Healthy,0.0,64,111,0.85,1,1,0
9644,25,43,Valve Sticking,Healthy,0.0,64,111,0.85,1,1,0
9645,25,44,Valve Sticking,Healthy,0.0,64,111,0.85,1,1,0
9646,25,45,Valve Sticking,Healthy,0.0,64,111,0.85,1,1,0
9647,25,46,Valve Sticking,Healthy,0.0,64,111,0.85,1,1,0
9648,25,47,Valve Sticking,Healthy,0.0,64,111,0.85,1,1,0
9649,25,48,Valve Sticking,Healthy,0.0,64,111,0.85,1,1,0
9650,25,49,Valve Sticking,Healthy,0.0,64,111,0.85,-1,1,0
9651,25,50,Valve Sticking,Healthy,0.0,64,111,0.85,-1,1,0
9652,25,51,Valve Sticking,Healthy,0.0,64,111,0.85,-1,1,0
9653,25,52,Valve Sticking,Healthy,0.0,64,111,0.85,-1,1,0
9654,25,53,Valve Sticking,Healthy,0.0,64,111,0.85,-1,1,0
9655,25,54,Valve Sticking,Healthy,0.0,64,111,0.85,-1,1,0
9656,25,55,Valve Sticking,Healthy,0.0,64,111,0.85,-1,1,0
9657,25,56,Valve Sticking,Healthy,0.0,64,111,0.85,-1,1,0
9658,25,57,Valve Sticking,Healthy,0.0,64,111,0.85,-1,1,0
9659,25,58,Valve Sticking,Healthy,0.0,64,111,0.85,-1,1,0
9660,25,59,Valve Sticking,Healthy,0.0,64,111,0.85,1,1,0
9661,25,60,Valve Sticking,Healthy,0.0,64,111,0.85,1,1,0
9662,25,61,Valve Sticking,Healthy,0.0,64,111,0.85,1,1,0
9663,25,62,Valve Sticking,Healthy,0.0,64,111,0.85,1,1,0
9664,25,63,Valve Sticking,Healthy,0.0,64,111,0.85,1,1,0
9665,25,64,Valve Sticking,Healthy,0.0002,64,111,0.85,1,1,0
9666,25,65,Valve Sticking,Healthy,0.0008,64,111,0.85,1,1,0
9667,25,66,Valve Sticking,Healthy,0.0018,64,111,0.85,1,1,0
9668,25,67,Valve Sticking,Healthy,0.0032,64,111,0.85,1,1,0
9669,25,68,Valve Sticking,Healthy,0.005,64,111,0.85,1,1,0
9670,25,69,Valve Sticking,Healthy,0.0072,64,111,0.85,-1,1,0
9671,25,70,Valve Sticking,Healthy,0.0097,64,111,0.85,-1,1,0
9672,25,71,Valve Sticking,Healthy,0.0126,64,111,0.85,-1,1,0
9673,25,72,Valve Sticking,Healthy,0.0159,64,111,0.85,-1,1,0
9674,25,73,Valve Sticking,Healthy,0.0195,64,111,0.85,-1,1,0
9675,25,74,Valve Sticking,Healthy,0.0234,64,111,0.85,-1,1,0
9676,25,75,Valve Sticking,Healthy,0.0277,64,111,0.85,-1,1,0
9677,25,76,Valve Sticking,Healthy,0.0322,64,111,0.85,-1,1,0
9678,25,77,Valve Sticking,Healthy,0.0372,64,111,0.85,-1,1,0
9679,25,78,Valve Sticking,Healthy,0.0424,64,111,0.85,-1,1,0
9680,25,79,Valve Sticking,Healthy,0.0479,64,111,0.85,1,1,0
9681,25,80,Valve Sticking,Healthy,0.0537,64,111,0.85,1,2,0
9682,25,81,Valve Sticking,Healthy,0.0598,64,111,0.85,1,2,0
9683,25,82,Valve Sticking,Healthy,0.0662,64,111,0.85,1,2,0
9684,25,83,Valve Sticking,Healthy,0.0728,64,111,0.85,1,2,0
9685,25,84,Valve Sticking,Healthy,0.0798,64,111,0.85,1,2,0
9686,25,85,Valve Sticking,Healthy,0.0869,64,111,0.85,1,2,0
9687,25,86,Valve Sticking,Healthy,0.0944,64,111,0.85,1,2,0
9688,25,87,Valve Sticking,Healthy,0.102,64,111,0.85,1,2,0
9689,25,88,Valve Sticking,Healthy,0.1099,64,111,0.85,1,2,0
9690,25,89,Valve Sticking,Healthy,0.1181,64,111,0.85,-1,2,0
9691,25,90,Valve Sticking,Healthy,0.1264,64,111,0.85,-1,2,0
9692,25,91,Valve Sticking,Healthy,0.135,64,111,0.85,-1,2,0
9693,25,92,Valve Sticking,Healthy,0.1437,64,111,0.85,-1,2,0
9694,25,93,Valve Sticking,Valve Sticking,0.1527,64,111,0.85,-1,2,0
9695,25,94,Valve Sticking,Valve Sticking,0.1619,64,111,0.85,-1,2,0
9696,25,95,Valve Sticking,Valve Sticking,0.1712,64,111,0.85,-1,2,0
9697,25,96,Valve Sticking,Valve Sticking,0.1807,64,111,0.85,-1,2,0
9698,25,97,Valve Sticking,Valve Sticking,0.1904,64,111,0.85,-1,2,0
9699,25,98,Valve Sticking,Valve Sticking,0.2002,64,111,0.85,-1,2,0
9700,25,99,Valve Sticking,Valve Sticking,0.2102,64,111,0.85,1,2,0
9701,25,100,Valve Sticking,Valve Sticking,0.2204,64,111,0.85,1,2,0
9702,25,101,Valve Sticking,Valve Sticking,0.2306,64,111,0.85,1,2,0
9703,25,102,Valve Sticking,Valve Sticking,0.2411,64,111,0.85,1,2,0
9704,25,103,Valve Sticking,Valve Sticking,0.2516,64,111,0.85,1,2,0
9705,25,104,Valve Sticking,Valve Sticking,0.2622,64,111,0.85,1,2,0
9706,25,105,Valve Sticking,Valve Sticking,0.273,64,111,0.85,1,2,1
9707,25,106,Valve Sticking,Valve Sticking,0.2838,64,111,0.85,1,2,1
9708,25,107,Valve Sticking,Valve Sticking,0.2948,64,111,0.85,1,2,1
9709,25,108,Valve Sticking,Valve Sticking,0.3058,64,111,0.85,1,2,1
9710,25,109,Valve Sticking,Valve Sticking,0.3169,64,111,0.85,1,2,0
9711,25,110,Valve Sticking,Valve Sticking,0.3281,64,111,0.85,1,2,0
9712,25,111,Valve Sticking,Valve Sticking,0.3394,64,111,0.85,-1,2,0
9713,25,112,Valve Sticking,Valve Sticking,0.3507,64,111,0.85,-1,2,0
9714,25,113,Valve Sticking,Valve Sticking,0.362,64,111,0.85,-1,2,0
9715,25,114,Valve Sticking,Valve Sticking,0.3734,64,111,0.85,-1,2,0
9716,25,115,Valve Sticking,Valve Sticking,0.3849,64,111,0.85,-1,2,0
9717,25,116,Valve Sticking,Valve Sticking,0.3963,64,111,0.85,-1,2,1
9718,25,117,Valve Sticking,Valve Sticking,0.4078,64,111,0.85,-1,2,1
9719,25,118,Valve Sticking,Valve Sticking,0.4193,64,111,0.85,-1,2,1
9720,25,119,Valve Sticking,Valve Sticking,0.4307,64,111,0.85,-1,2,1
9721,25,120,Valve Sticking,Valve Sticking,0.4422,64,111,0.85,-1,2,1
9722,25,121,Valve Sticking,Valve Sticking,0.4537,64,111,0.85,-1,2,1
9723,25,122,Valve Sticking,Valve Sticking,0.4651,64,111,0.85,-1,2,1
9724,25,123,Valve Sticking,Valve Sticking,0.4766,64,111,0.85,-1,2,0
9725,25,124,Valve Sticking,Valve Sticking,0.488,64,111,0.85,-1,2,0
9726,25,125,Valve Sticking,Valve Sticking,0.4993,64,111,0.85,-1,2,0
9727,25,126,Valve Sticking,Valve Sticking,0.5106,64,111,0.85,-1,2,0
9728,25,127,Valve Sticking,Valve Sticking,0.5219,64,111,0.85,1,2,0
9729,25,128,Valve Sticking,Valve Sticking,0.5331,64,111,0.85,1,2,0
9730,25,129,Valve Sticking,Valve Sticking,0.5442,64,111,0.85,1,2,0
9731,25,130,Valve Sticking,Valve Sticking,0.5552,64,111,0.85,1,2,0
9732,25,131,Valve Sticking,Valve Sticking,0.5662,64,111,0.85,1,2,0
9733,25,132,Valve Sticking,Valve Sticking,0.577,64,111,0.85,1,2,0
9734,25,133,Valve Sticking,Valve Sticking,0.5878,64,111,0.85,1,2,0
9735,25,134,Valve Sticking,Valve Sticking,0.5984,64,111,0.85,1,2,0
9736,25,135,Valve Sticking,Valve Sticking,0.6089,64,111,0.85,1,2,0
9737,25,136,Valve Sticking,Valve Sticking,0.6194,64,111,0.85,1,2,0
9738,25,137,Valve Sticking,Valve Sticking,0.6296,64,111,0.85,-1,2,0
9739,25,138,Valve Sticking,Valve Sticking,0.6398,64,111,0.85,-1,2,1
9740,25,139,Valve Sticking,Valve Sticking,0.6498,64,111,0.85,-1,2,1
9741,25,140,Valve Sticking,Valve Sticking,0.6596,64,111,0.85,-1,2,1
9742,25,141,Valve Sticking,Valve Sticking,0.6693,64,111,0.85,-1,2,1
9743,25,142,Valve Sticking,Valve Sticking,0.6788,64,111,0.85,-1,2,1
9744,25,143,Valve Sticking,Valve Sticking,0.6881,64,111,0.85,-1,2,1
9745,25,144,Valve Sticking,Valve Sticking,0.6973,64,111,0.85,-1,2,1
9746,25,145,Valve Sticking,Valve Sticking,0.7063,64,111,0.85,-1,2,1
9747,25,146,Valve Sticking,Valve Sticking,0.715,64,111,0.85,-1,2,1
9748,25,147,Valve Sticking,Valve Sticking,0.7236,64,111,0.85,-1,2,0
9749,25,148,Valve Sticking,Valve Sticking,0.7319,64,111,0.85,-1,2,0
9750,25,149,Valve Sticking,Valve Sticking,0.7401,64,111,0.85,-1,2,0
9751,25,150,Valve Sticking,Valve Sticking,0.748,64,111,0.85,-1,2,0
9752,25,151,Valve Sticking,Valve Sticking,0.7556,64,111,0.85,-1,2,0
9753,25,152,Valve Sticking,Valve Sticking,0.7631,64,111,0.85,-1,2,0
9754,25,153,Valve Sticking,Valve Sticking,0.7702,64,111,0.85,1,2,1
9755,25,154,Valve Sticking,Valve Sticking,0.7772,64,111,0.85,1,2,1
9756,25,155,Valve Sticking,Valve Sticking,0.7838,64,111,0.85,1,2,1
9757,25,156,Valve Sticking,Valve Sticking,0.7902,64,111,0.85,1,2,1
9758,25,157,Valve Sticking,Valve Sticking,0.7963,64,111,0.85,1,2,1
9759,25,158,Valve Sticking,Valve Sticking,0.8021,64,111,0.85,1,2,1
9760,25,159,Valve Sticking,Valve Sticking,0.8076,64,111,0.85,1,2,1
9761,25,160,Valve Sticking,Valve Sticking,0.8128,64,111,0.85,1,3,1
9762,25,161,Valve Sticking,Valve Sticking,0.8178,64,111,0.85,1,3,1
9763,25,162,Valve Sticking,Valve Sticking,0.8223,64,111,0.85,1,3,1
9764,25,163,Valve Sticking,Valve Sticking,0.8266,64,111,0.85,1,3,1
9765,25,164,Valve Sticking,Valve Sticking,0.8305,64,111,0.85,1,3,1
9766,25,165,Valve Sticking,Valve Sticking,0.8341,64,111,0.85,1,3,1
9767,25,166,Valve Sticking,Valve Sticking,0.8374,64,111,0.85,1,3,1
9768,25,167,Valve Sticking,Valve Sticking,0.8403,64,111,0.85,1,3,1
9769,25,168,Valve Sticking,Valve Sticking,0.8428,64,111,0.85,1,3,1
9770,25,169,Valve Sticking,Valve Sticking,0.845,64,111,0.85,1,3,1
9771,25,170,Valve Sticking,Valve Sticking,0.8468,64,111,0.85,1,3,1
9772,25,171,Valve Sticking,Valve Sticking,0.8482,64,111,0.85,1,3,0
9773,25,172,Valve Sticking,Valve Sticking,0.8492,64,111,0.85,1,3,0
9774,25,173,Valve Sticking,Valve Sticking,0.8498,64,111,0.85,1,3,1
9775,25,174,Valve Sticking,Valve Sticking,0.85,64,111,0.85,1,3,1
9776,25,175,Valve Sticking,Valve Sticking,0.85,64,111,0.85,1,3,1
9777,25,176,Valve Sticking,Valve Sticking,0.85,64,111,0.85,1,3,1
9778,25,177,Valve Sticking,Valve Sticking,0.85,64,111,0.85,-1,3,1
9779,25,178,Valve Sticking,Valve Sticking,0.85,64,111,0.85,-1,3,1
9780,25,179,Valve Sticking,Valve Sticking,0.85,64,111,0.85,-1,3,1
9781,25,180,Valve Sticking,Valve Sticking,0.85,64,111,0.85,-1,3,0
9782,25,181,Valve Sticking,Valve Sticking,0.85,64,111,0.85,-1,3,0
9783,25,182,Valve Sticking,Valve Sticking,0.85,64,111,0.85,-1,3,0
9784,25,183,Valve Sticking,Valve Sticking,0.85,64,111,0.85,-1,3,1
9785,25,184,Valve Sticking,Valve Sticking,0.85,64,111,0.85,-1,3,1
9786,25,185,Valve Sticking,Valve Sticking,0.85,64,111,0.85,-1,3,1
9787,25,186,Valve Sticking,Valve Sticking,0.85,64,111,0.85,-1,3,1
9788,25,187,Valve Sticking,Valve Sticking,0.85,64,111,0.85,-1,3,1
9789,25,188,Valve Sticking,Valve Sticking,0.85,64,111,0.85,-1,3,1
9790,25,189,Valve Sticking,Valve Sticking,0.85,64,111,0.85,-1,3,1
9791,25,190,Valve Sticking,Valve Sticking,0.85,64,111,0.85,-1,3,0
9792,25,191,Valve Sticking,Valve Sticking,0.85,64,111,0.85,1,3,1
9793,25,192,Valve Sticking,Valve Sticking,0.85,64,111,0.85,1,3,1
9794,25,193,Valve Sticking,Valve Sticking,0.85,64,111,0.85,1,3,1
9795,25,194,Valve Sticking,Valve Sticking,0.85,64,111,0.85,1,3,1
9796,25,195,Valve Sticking,Valve Sticking,0.85,64,111,0.85,1,3,1
9797,25,196,Valve Sticking,Valve Sticking,0.85,64,111,0.85,1,3,1
9798,25,197,Valve Sticking,Valve Sticking,0.85,64,111,0.85,1,3,1
9799,25,198,Valve Sticking,Valve Sticking,0.85,64,111,0.85,1,3,1
9800,25,199,Valve Sticking,Valve Sticking,0.85,64,111,0.85,1,3,0
9801,25,200,Valve Sticking,Valve Sticking,0.85,64,111,0.85,1,3,0
9802,25,201,Valve Sticking,Valve Sticking,0.85,64,111,0.85,1,3,0
9803,25,202,Valve Sticking,Valve Sticking,0.85,64,111,0.85,1,3,0
9804,25,203,Valve Sticking,Valve Sticking,0.85,64,111,0.85,1,3,0
9805,25,204,Valve Sticking,Valve Sticking,0.85,64,111,0.85,-1,3,1
9806,25,205,Valve Sticking,Valve Sticking,0.85,64,111,0.85,-1,3,1
9807,25,206,Valve Sticking,Valve Sticking,0.85,64,111,0.85,-1,3,1
9808,25,207,Valve Sticking,Valve Sticking,0.85,64,111,0.85,-1,3,1
9809,25,208,Valve Sticking,Valve Sticking,0.85,64,111,0.85,-1,3,1
9810,25,209,Valve Sticking,Valve Sticking,0.85,64,111,0.85,-1,3,1
9811,25,210,Valve Sticking,Valve Sticking,0.85,64,111,0.85,-1,3,0
9812,25,211,Valve Sticking,Valve Sticking,0.85,64,111,0.85,-1,3,0
9813,25,212,Valve Sticking,Valve Sticking,0.85,64,111,0.85,-1,3,0
9814,25,213,Valve Sticking,Valve Sticking,0.85,64,111,0.85,-1,3,0
9815,25,214,Valve Sticking,Valve Sticking,0.85,64,111,0.85,-1,3,0
9816,25,215,Valve Sticking,Valve Sticking,0.85,64,111,0.85,-1,3,1
9817,25,216,Valve Sticking,Valve Sticking,0.85,64,111,0.85,-1,3,1
9818,25,217,Valve Sticking,Valve Sticking,0.85,64,111,0.85,-1,3,1
9819,25,218,Valve Sticking,Valve Sticking,0.85,64,111,0.85,-1,3,1
9820,25,219,Valve Sticking,Valve Sticking,0.85,64,111,0.85,-1,3,0
9821,25,220,Valve Sticking,Valve Sticking,0.85,64,111,0.85,1,3,1
