Time,Pressure,Temperature,Position,Flow,Speed,CycleCount,Health,Fault,Vibration
5125,4.98,2185.96,50,11.99,97.94,2565,0,Air Leakage,0.83
5126,5.24,2186.55,60,10.21,118.67,2566,0,Seal Wear,2.38
5127,4.84,2186.75,70,12.02,105.59,2567,0,Air Leakage,0.87
5128,4.38,2186.94,80,10.65,104.61,2568,0,Air Leakage,0.88
5129,4.67,2187.0,90,11.93,99.82,2569,0,Air Leakage,0.97
5130,5.29,2187.63,100,9.94,118.56,2570,0,Seal Wear,2.07
5131,4.96,2187.75,90,9.92,86.24,2570,0,Valve Sticking,3.97
5132,4.86,2187.91,80,11.97,111.14,2570,0,Air Leakage,0.82
5133,5.22,2187.91,70,11.6,107.79,2570,0,Air Leakage,0.88
5134,5.25,2188.84,60,10.28,112.18,2570,0,Seal Wear,1.52
5135,4.61,2188.86,50,11.93,102.53,2570,0,Air Leakage,1.07
5136,4.79,2188.93,40,11.96,109.32,2570,0,Air Leakage,1.01
5137,5.33,2189.63,30,10.01,116.35,2570,0,Seal Wear,1.96
5138,4.85,2189.77,20,9.81,99.86,2570,0,Valve Sticking,3.36
5139,5.38,2191.31,10,10.26,109.25,2570,0,Seal Wear,2.01
5140,5.11,2191.31,0,9.55,84.89,2570,0,Valve Sticking,3.4
5141,4.54,2191.44,10,11.51,105.32,2571,0,Air Leakage,1.09
5142,4.45,2191.52,20,11.4,108.38,2572,0,Air Leakage,1.15
5143,4.84,2191.55,30,11.75,105.91,2573,0,Air Leakage,1.08
5144,4.82,2191.58,40,10.67,105.88,2574,0,Air Leakage,1.08
5145,5.74,2193.05,50,9.98,116.61,2575,0,Seal Wear,2.35
5146,4.85,2193.13,60,11.55,104.42,2576,0,Air Leakage,1.05
5147,4.55,2193.18,70,11.5,104.04,2577,0,Air Leakage,1.19
5148,4.73,2193.29,80,11.25,106.82,2578,0,Air Leakage,1.14
5149,5.45,2194.88,90,9.8,111.99,2579,0,Seal Wear,1.71
5150,5.35,2195.0,100,9.75,89.17,2580,0,Valve Sticking,2.96
5151,5.77,2196.47,90,10.47,113.17,2580,0,Seal Wear,2.03
5152,5.65,2197.79,80,9.83,111.69,2580,0,Seal Wear,2.32
5153,5.22,2198.48,70,9.58,113.44,2580,0,Seal Wear,2.28
5154,4.72,2198.67,60,11.94,100.59,2580,0,Air Leakage,0.87
5155,4.69,2198.85,50,11.56,102.15,2580,0,Air Leakage,0.84
5156,4.63,2198.88,40,11.84,103.56,2580,0,Air Leakage,1.05
5157,5.62,2199.74,30,9.61,113.67,2580,0,Seal Wear,2.3
5158,5.8,2200.51,20,10.02,116.15,2580,0,Seal Wear,1.78
5159,4.68,2200.6,10,11.4,107.15,2580,0,Air Leakage,1.2
5160,4.61,2200.64,0,12.1,98.16,2580,0,Air Leakage,0.83
5161,5.68,2201.5,10,9.89,117.35,2581,0,Seal Wear,2.11
5162,4.9,2201.64,20,11.2,105.99,2582,0,Air Leakage,1.12
5163,5.78,2203.04,30,10.37,112.85,2583,0,Seal Wear,2.3
5164,5.27,2203.19,40,10.44,87.7,2584,0,Valve Sticking,2.82
5165,4.85,2203.36,50,10.45,102.88,2585,0,Valve Sticking,2.92
5166,4.76,2203.49,60,12.03,113.1,2586,0,Air Leakage,0.92
5167,4.82,2203.63,70,10.42,91.89,2587,0,Valve Sticking,3.56
5168,5.24,2204.28,80,10.15,107.59,2588,0,Seal Wear,1.91
5169,4.78,2204.32,90,10.1,86.87,2589,0,Valve Sticking,3.36
5170,5.22,2205.84,100,10.22,116.11,2590,0,Seal Wear,1.57
5171,5.21,2205.89,90,10.31,95.7,2590,0,Valve Sticking,3.69
5172,5.52,2207.29,80,9.59,109.08,2590,0,Seal Wear,1.84
5173,5.47,2207.46,70,10.15,87.93,2590,0,Valve Sticking,3.9
5174,5.03,2207.62,60,9.98,92.2,2590,0,Valve Sticking,2.87
5175,5.27,2208.77,50,9.75,110.87,2590,0,Seal Wear,2.2
5176,5.24,2209.74,40,10.14,118.6,2590,0,Seal Wear,2.22
5177,5.02,2209.92,30,9.99,85.7,2590,0,Valve Sticking,3.79
5178,5.25,2210.09,20,9.61,94.54,2590,0,Valve Sticking,3.0
5179,4.55,2210.18,10,11.81,103.15,2590,0,Air Leakage,1.04
5180,5.6,2211.54,0,9.93,112.82,2590,0,Seal Wear,1.55
5181,4.88,2211.61,10,11.27,107.33,2591,0,Air Leakage,0.82
5182,4.94,2211.72,20,10.84,102.82,2592,0,Air Leakage,1.01
5183,5.43,2213.29,30,9.69,108.88,2593,0,Seal Wear,2.39
5184,4.42,2213.39,40,11.12,104.43,2594,0,Air Leakage,0.9
5185,5.0,2213.44,50,11.55,112.9,2595,0,Air Leakage,1.05
5186,5.53,2213.6,60,9.52,94.34,2596,0,Valve Sticking,3.77
5187,4.86,2213.61,70,11.56,107.19,2597,0,Air Leakage,1.08
5188,5.63,2214.29,80,10.09,112.93,2598,0,Seal Wear,1.98
5189,4.94,2214.4,90,11.01,108.52,2599,0,Air Leakage,0.85
5190,5.07,2214.49,100,10.41,89.02,2600,0,Valve Sticking,3.53
5191,5.69,2215.79,90,9.84,111.27,2600,0,Seal Wear,1.69
5192,5.32,2216.86,80,10.15,114.86,2600,0,Seal Wear,2.01
5193,5.72,2217.6,70,10.4,115.81,2600,0,Seal Wear,2.01
5194,5.41,2217.71,60,10.22,85.97,2600,0,Valve Sticking,3.16
5195,4.94,2217.82,50,9.51,85.69,2600,0,Valve Sticking,2.77
5196,4.77,2217.97,40,11.64,100.82,2600,0,Air Leakage,1.02
5197,5.5,2217.98,30,9.97,92.6,2600,0,Valve Sticking,3.79
5198,4.31,2218.09,20,10.75,101.75,2600,0,Air Leakage,0.93
5199,5.31,2219.14,10,10.32,105.89,2600,0,Seal Wear,1.79
5200,4.84,2219.26,0,12.29,106.87,2600,0,Air Leakage,0.99
5201,4.76,2219.46,10,10.23,88.23,2601,0,Valve Sticking,3.6
5202,4.75,2219.65,20,11.75,100.11,2602,0,Air Leakage,0.88
5203,5.75,2220.98,30,10.09,110.74,2603,0,Seal Wear,1.76
5204,5.36,2221.16,40,9.9,92.02,2604,0,Valve Sticking,2.73
5205,5.62,2222.08,50,10.25,109.0,2605,0,Seal Wear,2.11
5206,4.36,2222.1,60,11.26,108.2,2606,0,Air Leakage,0.87
5207,5.3,2222.21,70,10.13,99.16,2607,0,Valve Sticking,2.78
5208,4.94,2222.35,80,11.6,112.12,2608,0,Air Leakage,0.98
5209,4.8,2222.41,90,10.12,94.2,2609,0,Valve Sticking,3.01
5210,4.69,2222.48,100,11.44,110.12,2610,0,Air Leakage,1.18
5211,4.91,2222.59,90,12.03,108.79,2610,0,Air Leakage,0.98
5212,5.28,2222.75,80,10.32,87.72,2610,0,Valve Sticking,3.13
5213,4.61,2222.9,70,11.14,104.38,2610,0,Air Leakage,0.8
5214,5.02,2223.01,60,11.02,96.73,2610,0,Air Leakage,0.95
5215,5.48,2223.76,50,9.68,115.41,2610,0,Seal Wear,1.7
5216,5.32,2224.38,40,10.15,110.15,2610,0,Seal Wear,2.09
5217,4.88,2224.4,30,9.52,93.95,2610,0,Valve Sticking,3.23
5218,5.54,2225.76,20,10.37,114.6,2610,0,Seal Wear,2.07
5219,4.78,2225.86,10,11.68,102.0,2610,0,Air Leakage,0.85
5220,4.72,2225.9,0,10.53,105.81,2610,0,Air Leakage,0.81
5221,5.25,2225.99,10,10.34,89.82,2611,0,Valve Sticking,3.62
5222,4.84,2226.02,20,9.99,83.22,2612,0,Valve Sticking,3.61
5223,5.69,2226.83,30,10.2,114.19,2613,0,Seal Wear,2.11
5224,5.06,2226.89,40,11.24,110.64,2614,0,Air Leakage,0.9
5225,5.21,2228.42,50,10.25,114.84,2615,0,Seal Wear,2.4
5226,5.31,2230.11,60,10.43,110.01,2616,0,Seal Wear,1.8
5227,4.74,2230.22,70,11.21,99.44,2617,0,Air Leakage,1.04
5228,5.39,2231.55,80,9.88,112.49,2618,0,Seal Wear,2.4
5229,4.91,2231.69,90,11.81,104.56,2619,0,Air Leakage,0.8
5230,4.62,2231.79,100,11.73,103.5,2620,0,Air Leakage,1.09
5231,5.52,2232.58,90,10.17,115.98,2620,0,Seal Wear,2.3
5232,4.44,2232.71,80,11.38,100.01,2620,0,Air Leakage,1.04
5233,5.51,2233.92,70,10.13,111.35,2620,0,Seal Wear,2.04
5234,4.56,2233.95,60,11.04,101.15,2620,0,Air Leakage,1.08
5235,5.26,2234.0,50,10.2,86.0,2620,0,Valve Sticking,3.66
5236,5.59,2234.11,40,9.86,97.89,2620,0,Valve Sticking,3.71
5237,4.39,2234.23,30,11.04,103.41,2620,0,Air Leakage,0.82
5238,5.62,2235.17,20,9.55,106.68,2620,0,Seal Wear,1.64
5239,5.18,2235.35,10,9.64,97.87,2620,0,Valve Sticking,2.78
5240,5.28,2235.46,0,9.64,88.8,2620,0,Valve Sticking,2.86
5241,5.29,2235.55,10,9.97,94.72,2621,0,Valve Sticking,2.64
5242,5.23,2235.63,20,9.65,98.06,2622,0,Valve Sticking,2.65
5243,5.32,2237.16,30,9.92,115.74,2623,0,Seal Wear,1.76
5244,4.75,2237.27,40,11.59,108.98,2624,0,Air Leakage,1.05
5245,5.17,2237.42,50,10.49,90.67,2625,0,Valve Sticking,3.35
5246,5.04,2237.48,60,10.04,93.82,2626,0,Valve Sticking,2.61
5247,4.87,2237.64,70,10.42,88.28,2627,0,Valve Sticking,3.26
5248,5.33,2238.84,80,9.7,107.94,2628,0,Seal Wear,1.57
5249,4.87,2238.87,90,10.88,110.1,2629,0,Air Leakage,1.15
5250,5.35,2238.97,100,10.43,96.01,2630,0,Valve Sticking,3.0
5251,5.25,2240.12,90,10.33,112.98,2630,0,Seal Wear,1.66
5252,5.42,2240.23,80,10.39,101.04,2630,0,Valve Sticking,2.56
5253,5.01,2240.25,70,10.86,108.35,2630,0,Air Leakage,1.0
5254,5.75,2240.96,60,9.95,113.11,2630,0,Seal Wear,2.15
5255,5.4,2242.3,50,10.2,110.27,2630,0,Seal Wear,1.73
5256,5.46,2242.48,40,9.75,98.13,2630,0,Valve Sticking,3.33
5257,4.26,2242.6,30,11.27,109.67,2630,0,Air Leakage,1.13
5258,5.7,2243.72,20,10.08,113.17,2630,0,Seal Wear,2.3
5259,5.33,2243.85,10,10.37,82.24,2630,0,Valve Sticking,2.5
5260,5.19,2243.97,0,10.46,90.77,2630,0,Valve Sticking,3.97
5261,5.78,2245.6,10,10.41,109.99,2631,0,Seal Wear,2.47
5262,4.57,2245.65,20,12.11,108.98,2632,0,Air Leakage,0.84
5263,5.4,2246.86,30,10.0,115.25,2633,0,Seal Wear,2.17
5264,5.66,2247.45,40,9.85,114.68,2634,0,Seal Wear,1.53
5265,4.27,2247.59,50,11.39,106.51,2635,0,Air Leakage,0.85
5266,4.82,2247.6,60,11.48,110.69,2636,0,Air Leakage,0.81
5267,5.39,2247.64,70,10.47,93.1,2637,0,Valve Sticking,3.84
5268,5.27,2249.05,80,9.59,107.75,2638,0,Seal Wear,1.65
5269,5.23,2250.21,90,9.83,118.8,2639,0,Seal Wear,1.61
5270,4.92,2250.27,100,10.03,101.67,2640,0,Valve Sticking,3.25
5271,4.83,2250.31,90,11.21,100.37,2640,0,Air Leakage,1.16
5272,4.68,2250.49,80,12.24,105.35,2640,0,Air Leakage,0.99
5273,5.26,2251.06,70,10.48,108.58,2640,0,Seal Wear,1.69
5274,5.55,2252.49,60,10.34,116.17,2640,0,Seal Wear,1.54
5275,4.93,2252.69,50,10.8,106.08,2640,0,Air Leakage,1.02
5276,5.06,2252.85,40,11.93,106.22,2640,0,Air Leakage,0.9
5277,5.67,2253.85,30,10.3,116.09,2640,0,Seal Wear,1.71
5278,5.43,2253.93,20,9.52,91.12,2640,0,Valve Sticking,2.62
5279,5.51,2254.67,10,9.75,111.49,2640,0,Seal Wear,2.07
5280,5.77,2255.85,0,9.81,108.63,2640,0,Seal Wear,1.82
5281,5.19,2255.96,10,9.91,90.31,2641,0,Valve Sticking,3.2
5282,4.86,2256.02,20,11.68,108.96,2642,0,Air Leakage,1.06
5283,5.64,2256.91,30,10.04,115.9,2643,0,Seal Wear,2.21
5284,4.77,2257.1,40,11.35,110.09,2644,0,Air Leakage,0.91
5285,4.76,2257.12,50,11.98,111.64,2645,0,Air Leakage,1.05
5286,4.36,2257.23,60,11.78,109.4,2646,0,Air Leakage,0.85
5287,4.96,2257.42,70,12.28,103.23,2647,0,Air Leakage,1.13
5288,4.9,2257.56,80,11.25,111.03,2648,0,Air Leakage,0.92
5289,5.14,2257.74,90,11.03,97.75,2649,0,Air Leakage,1.06
5290,4.69,2257.93,100,12.41,107.31,2650,0,Air Leakage,0.96
5291,5.38,2258.6,90,9.81,108.23,2650,0,Seal Wear,1.51
5292,5.1,2258.6,80,9.98,88.16,2650,0,Valve Sticking,3.81
5293,4.62,2258.8,70,11.29,105.76,2650,0,Air Leakage,1.02
5294,5.28,2260.35,60,9.74,114.86,2650,0,Seal Wear,2.23
5295,4.27,2260.45,50,10.9,109.27,2650,0,Air Leakage,0.95
5296,5.56,2261.21,40,10.04,107.15,2650,0,Seal Wear,2.26
5297,5.16,2261.35,30,9.98,92.29,2650,0,Valve Sticking,2.92
5298,5.56,2261.47,20,10.27,98.41,2650,0,Valve Sticking,2.74
5299,4.54,2261.64,10,11.89,102.64,2650,0,Air Leakage,0.8
5300,5.35,2262.84,0,9.98,114.8,2650,0,Seal Wear,2.41
5301,5.28,2262.85,10,10.02,98.14,2651,0,Valve Sticking,3.93
5302,4.91,2262.94,20,10.16,91.07,2652,0,Valve Sticking,2.64
5303,5.0,2263.14,30,10.4,82.72,2653,0,Valve Sticking,3.11
5304,4.97,2263.32,40,10.48,84.99,2654,0,Valve Sticking,3.45
5305,5.45,2264.14,50,10.22,110.23,2655,0,Seal Wear,1.62
5306,5.13,2264.15,60,10.79,103.65,2656,0,Air Leakage,0.98
5307,4.44,2264.28,70,11.83,98.9,2657,0,Air Leakage,1.0
5308,4.97,2264.3,80,11.95,107.08,2658,0,Air Leakage,1.19
5309,4.99,2264.48,90,10.48,90.01,2659,0,Valve Sticking,3.36
5310,5.79,2265.5,100,10.19,115.96,2660,0,Seal Wear,1.77
5311,5.31,2266.73,90,9.54,115.67,2660,0,Seal Wear,1.93
5312,5.0,2266.86,80,12.26,103.29,2660,0,Air Leakage,1.16
5313,5.74,2267.77,70,9.59,111.2,2660,0,Seal Wear,2.11
5314,5.27,2268.41,60,10.29,113.17,2660,0,Seal Wear,2.04
5315,5.33,2269.18,50,10.16,112.83,2660,0,Seal Wear,1.65
5316,5.71,2270.45,40,9.78,110.99,2660,0,Seal Wear,2.01
5317,5.34,2270.54,30,9.91,89.89,2660,0,Valve Sticking,3.48
5318,4.96,2270.63,20,9.96,89.83,2660,0,Valve Sticking,3.94
5319,4.67,2270.81,10,11.07,107.68,2660,0,Air Leakage,1.1
5320,5.75,2271.61,0,10.32,110.31,2660,0,Seal Wear,1.9
5321,5.01,2271.64,10,9.63,92.24,2661,0,Valve Sticking,2.86
5322,4.55,2271.78,20,11.52,107.06,2662,0,Air Leakage,0.99
5323,4.92,2271.97,30,10.19,94.03,2663,0,Valve Sticking,2.67
5324,5.73,2273.0,40,10.4,110.14,2664,0,Seal Wear,1.54
5325,4.79,2273.18,50,11.43,106.42,2665,0,Air Leakage,1.04
5326,5.34,2273.29,60,9.64,96.27,2666,0,Valve Sticking,3.32
5327,5.35,2273.37,70,9.51,93.14,2667,0,Valve Sticking,3.3
5328,5.08,2273.43,80,10.42,98.51,2668,0,Valve Sticking,2.58
5329,4.31,2273.46,90,11.12,105.92,2669,0,Air Leakage,1.13
5330,5.7,2275.12,100,10.09,108.88,2670,0,Seal Wear,1.99
5331,5.32,2275.14,90,9.83,94.87,2670,0,Valve Sticking,2.83
5332,4.83,2275.22,80,11.0,103.41,2670,0,Air Leakage,1.02
5333,5.01,2275.27,70,9.97,94.53,2670,0,Valve Sticking,2.7
5334,4.94,2275.45,60,11.65,108.62,2670,0,Air Leakage,0.9
5335,5.55,2276.58,50,10.17,111.09,2670,0,Seal Wear,2.06
5336,5.65,2278.26,40,10.24,115.07,2670,0,Seal Wear,2.16
5337,4.59,2278.31,30,11.88,113.57,2670,0,Air Leakage,0.91
5338,5.58,2279.64,20,9.96,112.63,2670,0,Seal Wear,2.33
5339,5.24,2280.48,10,10.4,106.11,2670,0,Seal Wear,2.11
5340,5.5,2281.17,0,9.9,110.18,2670,0,Seal Wear,1.64
5341,5.42,2282.73,10,9.84,117.11,2671,0,Seal Wear,1.59
5342,5.67,2284.2,20,10.38,112.52,2672,0,Seal Wear,2.03
5343,5.25,2284.31,30,9.82,96.48,2673,0,Valve Sticking,3.4
5344,4.85,2284.48,40,11.39,108.37,2674,0,Air Leakage,1.16
5345,5.27,2284.48,50,9.73,90.85,2675,0,Valve Sticking,3.23
5346,5.7,2285.59,60,10.38,114.57,2676,0,Seal Wear,2.02
5347,5.19,2285.61,70,10.44,91.41,2677,0,Valve Sticking,3.57
5348,5.15,2285.7,80,10.42,89.86,2678,0,Valve Sticking,2.82
5349,4.86,2285.85,90,11.3,107.95,2679,0,Air Leakage,0.85
5350,4.72,2286.05,100,11.89,103.82,2680,0,Air Leakage,1.09
5351,5.15,2286.16,90,10.26,90.99,2680,0,Valve Sticking,3.81
5352,5.11,2286.2,80,11.85,108.8,2680,0,Air Leakage,0.91
5353,4.88,2286.37,70,11.59,104.11,2680,0,Air Leakage,1.16
5354,4.75,2286.4,60,10.25,95.17,2680,0,Valve Sticking,3.22
5355,4.65,2286.52,50,12.0,101.1,2680,0,Air Leakage,0.82
5356,5.35,2287.69,40,10.48,112.19,2680,0,Seal Wear,1.64
5357,4.84,2287.88,30,11.39,99.03,2680,0,Air Leakage,1.2
5358,4.95,2287.88,20,10.27,94.38,2680,0,Valve Sticking,2.99
5359,5.09,2287.92,10,10.06,90.68,2680,0,Valve Sticking,3.34
5360,4.79,2287.98,0,9.82,95.52,2680,0,Valve Sticking,3.18
5361,5.56,2288.77,10,9.51,115.76,2681,0,Seal Wear,1.78
5362,5.37,2288.97,20,9.82,102.74,2682,0,Valve Sticking,3.26
5363,5.24,2289.07,30,10.09,96.26,2683,0,Valve Sticking,3.71
5364,5.63,2290.23,40,10.47,111.32,2684,0,Seal Wear,1.77
5365,4.71,2290.3,50,11.47,110.44,2685,0,Air Leakage,0.89
5366,4.43,2290.44,60,10.74,101.86,2686,0,Air Leakage,1.05
5367,4.6,2290.59,70,11.38,107.9,2687,0,Air Leakage,0.96
5368,5.32,2291.72,80,9.6,111.45,2688,0,Seal Wear,2.28
5369,5.56,2292.48,90,10.05,107.51,2689,0,Seal Wear,2.48
5370,5.79,2293.16,100,10.44,117.25,2690,0,Seal Wear,2.15
5371,5.0,2293.31,90,11.32,107.55,2690,0,Air Leakage,0.95
5372,5.04,2293.47,80,10.35,102.54,2690,0,Valve Sticking,3.26
5373,5.2,2294.56,70,10.17,107.0,2690,0,Seal Wear,1.73
5374,4.53,2294.67,60,11.87,108.66,2690,0,Air Leakage,1.08
5375,5.44,2294.82,50,10.18,101.49,2690,0,Valve Sticking,3.39
5376,5.56,2295.81,40,9.96,117.02,2690,0,Seal Wear,2.48
5377,5.48,2295.97,30,9.54,86.64,2690,0,Valve Sticking,3.74
5378,5.22,2295.98,20,10.49,91.8,2690,0,Valve Sticking,3.09
5379,5.78,2297.06,10,10.26,110.48,2690,0,Seal Wear,2.15
5380,5.24,2297.18,0,9.68,91.6,2690,0,Valve Sticking,3.85
5381,4.86,2297.36,10,12.1,105.81,2691,0,Air Leakage,0.98
5382,4.88,2297.42,20,11.73,105.96,2692,0,Air Leakage,0.89
5383,4.58,2297.59,30,11.04,102.23,2693,0,Air Leakage,1.16
5384,5.49,2298.3,40,9.83,110.85,2694,0,Seal Wear,2.31
5385,5.49,2299.58,50,9.87,117.84,2695,0,Seal Wear,2.43
5386,5.77,2300.43,60,9.72,114.21,2696,0,Seal Wear,1.69
5387,5.42,2300.62,70,9.56,85.09,2697,0,Valve Sticking,3.46
5388,5.26,2301.4,80,10.25,115.93,2698,0,Seal Wear,2.41
5389,5.77,2302.32,90,10.07,116.96,2699,0,Seal Wear,1.67
5390,5.35,2302.37,100,9.5,85.04,2700,0,Valve Sticking,3.41
5391,4.61,2302.54,90,11.86,104.22,2700,0,Air Leakage,1.17
5392,5.48,2304.15,80,9.75,111.65,2700,0,Seal Wear,1.52
5393,5.59,2305.63,70,10.18,109.34,2700,0,Seal Wear,1.75
5394,5.25,2305.74,60,10.37,103.59,2700,0,Valve Sticking,3.59
5395,5.76,2306.83,50,10.32,111.26,2700,0,Seal Wear,2.26
5396,5.48,2307.63,40,9.87,111.94,2700,0,Seal Wear,1.52
5397,4.84,2307.77,30,11.75,105.12,2700,0,Air Leakage,1.12
5398,5.59,2309.0,20,10.49,109.32,2700,0,Seal Wear,2.17
5399,4.48,2309.12,10,11.49,107.41,2700,0,Air Leakage,0.96
5400,5.08,2309.16,0,9.66,95.2,2700,0,Valve Sticking,2.64
5401,5.64,2310.45,10,10.37,111.05,2701,0,Seal Wear,2.27
5402,5.05,2310.47,20,9.51,93.74,2702,0,Valve Sticking,3.66
5403,4.82,2310.56,30,10.12,98.92,2703,0,Valve Sticking,2.93
5404,5.22,2310.7,40,10.11,87.61,2704,0,Valve Sticking,3.33
5405,5.26,2310.73,50,9.76,81.82,2705,0,Valve Sticking,2.99
5406,5.34,2312.02,60,10.13,114.49,2706,0,Seal Wear,1.81
5407,5.18,2312.03,70,10.12,99.57,2707,0,Valve Sticking,3.82
5408,4.86,2312.2,80,10.39,96.73,2708,0,Valve Sticking,2.98
5409,5.52,2313.31,90,9.7,108.28,2709,0,Seal Wear,2.07
5410,5.38,2313.38,100,9.71,97.03,2710,0,Valve Sticking,3.55
5411,4.89,2313.45,90,10.75,106.54,2710,0,Air Leakage,0.88
5412,5.32,2314.09,80,9.88,108.81,2710,0,Seal Wear,2.48
5413,5.58,2315.2,70,10.27,109.73,2710,0,Seal Wear,1.63
5414,5.35,2315.79,60,10.42,113.18,2710,0,Seal Wear,2.3
5415,4.92,2315.95,50,12.16,107.17,2710,0,Air Leakage,0.83
5416,5.66,2317.39,40,9.53,110.01,2710,0,Seal Wear,1.64
5417,5.12,2317.54,30,9.75,100.21,2710,0,Valve Sticking,3.47
5418,5.19,2317.69,20,10.41,89.1,2710,0,Valve Sticking,3.5
5419,5.24,2318.57,10,10.02,116.9,2710,0,Seal Wear,2.23
5420,5.54,2319.48,0,10.02,118.95,2710,0,Seal Wear,2.21
5421,5.12,2319.6,10,10.2,92.61,2711,0,Valve Sticking,3.56
5422,4.95,2319.75,20,10.12,85.46,2712,0,Valve Sticking,2.62
5423,4.71,2319.88,30,11.61,107.54,2713,0,Air Leakage,1.01
5424,5.73,2321.27,40,10.48,113.53,2714,0,Seal Wear,1.84
5425,4.9,2321.3,50,10.02,91.28,2715,0,Valve Sticking,3.14
5426,4.91,2321.32,60,11.58,104.86,2716,0,Air Leakage,0.98
5427,5.21,2321.37,70,10.44,91.66,2717,0,Valve Sticking,2.82
5428,5.36,2322.59,80,10.06,108.6,2718,0,Seal Wear,1.72
5429,4.78,2322.6,90,11.87,100.58,2719,0,Air Leakage,0.89
5430,5.48,2322.72,100,9.96,95.35,2720,0,Valve Sticking,3.29
5431,5.4,2322.8,90,9.79,92.97,2720,0,Valve Sticking,3.83
5432,4.81,2322.94,80,11.83,101.62,2720,0,Air Leakage,0.81
5433,5.24,2323.02,70,10.3,98.17,2720,0,Valve Sticking,3.02
5434,4.73,2323.2,60,10.79,111.34,2720,0,Air Leakage,0.88
5435,4.49,2323.21,50,11.43,102.65,2720,0,Air Leakage,0.87
5436,5.59,2324.68,40,10.44,112.0,2720,0,Seal Wear,1.68
5437,5.44,2326.18,30,9.84,116.76,2720,0,Seal Wear,2.25
5438,4.96,2326.34,20,9.8,87.96,2720,0,Valve Sticking,3.29
5439,4.5,2326.4,10,12.32,102.2,2720,0,Air Leakage,1.02
5440,5.37,2327.33,0,10.12,113.18,2720,0,Seal Wear,1.59
5441,5.39,2328.08,10,10.14,108.3,2721,0,Seal Wear,1.9
5442,4.87,2328.24,20,11.63,101.35,2722,0,Air Leakage,0.89
5443,5.59,2329.56,30,9.7,109.58,2723,0,Seal Wear,2.29
5444,4.86,2329.59,40,11.77,111.03,2724,0,Air Leakage,0.84
5445,5.71,2330.53,50,10.2,111.65,2725,0,Seal Wear,1.51
5446,4.55,2330.65,60,11.57,113.52,2726,0,Air Leakage,1.09
5447,5.29,2330.71,70,10.13,86.8,2727,0,Valve Sticking,2.9
5448,5.46,2331.64,80,10.39,109.55,2728,0,Seal Wear,2.07
5449,4.87,2331.79,90,9.57,80.74,2729,0,Valve Sticking,2.59
5450,4.68,2331.98,100,11.71,106.41,2730,0,Air Leakage,0.91
5451,4.61,2332.16,90,11.41,98.17,2730,0,Air Leakage,0.97
5452,4.81,2332.3,80,10.22,94.56,2730,0,Valve Sticking,3.61
5453,5.14,2332.31,70,9.68,89.3,2730,0,Valve Sticking,3.09
5454,4.44,2332.34,60,11.72,101.51,2730,0,Air Leakage,0.85
5455,5.47,2333.43,50,9.51,114.03,2730,0,Seal Wear,2.14
5456,4.86,2333.53,40,11.52,97.13,2730,0,Air Leakage,0.96
5457,4.54,2333.57,30,11.32,107.81,2730,0,Air Leakage,1.16
5458,5.58,2334.32,20,9.69,111.03,2730,0,Seal Wear,2.27
5459,5.23,2334.48,10,12.08,103.41,2730,0,Air Leakage,1.17
5460,5.13,2334.51,0,9.89,95.5,2730,0,Valve Sticking,3.53
5461,4.77,2334.58,10,12.12,105.66,2731,0,Air Leakage,1.17
5462,5.23,2334.67,20,10.77,105.54,2732,0,Air Leakage,1.01
5463,5.16,2334.69,30,10.21,90.9,2733,0,Valve Sticking,2.65
5464,4.56,2334.85,40,11.94,101.38,2734,0,Air Leakage,0.99
5465,4.83,2334.9,50,10.03,94.9,2735,0,Valve Sticking,3.96
5466,4.76,2335.03,60,12.19,105.22,2736,0,Air Leakage,0.86
5467,4.9,2335.15,70,11.34,109.01,2737,0,Air Leakage,0.92
5468,4.73,2335.3,80,11.94,110.69,2738,0,Air Leakage,0.84
5469,5.08,2335.49,90,9.64,101.13,2739,0,Valve Sticking,3.51
5470,4.65,2335.57,100,11.25,98.68,2740,0,Air Leakage,0.98
5471,5.11,2335.71,90,10.05,93.17,2740,0,Valve Sticking,2.57
5472,4.87,2335.85,80,11.21,109.71,2740,0,Air Leakage,1.15
5473,5.31,2336.63,70,9.64,112.89,2740,0,Seal Wear,2.27
5474,5.66,2338.1,60,10.46,108.43,2740,0,Seal Wear,1.63
5475,5.44,2339.09,50,9.96,108.09,2740,0,Seal Wear,2.12
5476,5.33,2339.23,40,9.87,92.64,2740,0,Valve Sticking,3.74
5477,5.38,2340.2,30,9.89,118.71,2740,0,Seal Wear,1.64
5478,5.42,2340.86,20,10.2,112.77,2740,0,Seal Wear,1.5
5479,5.6,2341.83,10,10.44,109.92,2740,0,Seal Wear,2.42
5480,5.53,2343.27,0,10.15,106.39,2740,0,Seal Wear,2.03
5481,5.06,2343.31,10,9.87,90.56,2741,0,Valve Sticking,2.68
5482,5.61,2344.48,20,10.49,111.5,2742,0,Seal Wear,2.37
5483,5.03,2344.66,30,10.9,103.74,2743,0,Air Leakage,1.16
5484,5.26,2344.84,40,10.05,89.87,2744,0,Valve Sticking,3.7
5485,5.53,2344.93,50,9.63,94.51,2745,0,Valve Sticking,3.16
5486,4.46,2344.96,60,11.23,105.56,2746,0,Air Leakage,0.84
5487,4.61,2345.12,70,11.7,107.78,2747,0,Air Leakage,1.15
5488,5.22,2345.18,80,9.82,91.94,2748,0,Valve Sticking,3.97
